datetime,shrub,forest,tundra,nellie,glacier,gage
2021-04-03T03:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T03:30:00Z,1.943853167,NA,NA,NA,NA,NA
2021-04-03T03:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T04:00:00Z,1.943868781,NA,NA,NA,NA,NA
2021-04-03T04:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T04:30:00Z,1.951995373,NA,NA,NA,NA,NA
2021-04-03T04:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T05:00:00Z,1.943931239,NA,NA,NA,NA,NA
2021-04-03T05:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T05:30:00Z,1.960091257,NA,NA,NA,NA,NA
2021-04-03T05:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T06:00:00Z,1.952042415,NA,NA,NA,NA,NA
2021-04-03T06:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T06:30:00Z,1.952089459,NA,NA,NA,NA,NA
2021-04-03T06:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T07:00:00Z,1.960107003,NA,NA,NA,NA,NA
2021-04-03T07:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T07:30:00Z,1.936053985,NA,NA,NA,NA,NA
2021-04-03T07:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T08:00:00Z,1.952089459,NA,NA,NA,NA,NA
2021-04-03T08:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T08:30:00Z,1.952120823,NA,NA,NA,NA,NA
2021-04-03T08:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T09:00:00Z,1.952105141,NA,NA,NA,NA,NA
2021-04-03T09:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T09:30:00Z,1.944087404,NA,NA,NA,NA,NA
2021-04-03T09:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T10:00:00Z,1.960122749,NA,NA,NA,NA,NA
2021-04-03T10:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T10:30:00Z,1.944103021,NA,NA,NA,NA,NA
2021-04-03T10:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T11:00:00Z,1.968156039,NA,NA,NA,NA,NA
2021-04-03T11:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T11:30:00Z,1.936038432,NA,NA,NA,NA,NA
2021-04-03T11:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T12:00:00Z,1.952089459,NA,NA,NA,NA,NA
2021-04-03T12:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T12:30:00Z,1.944056169,NA,NA,NA,NA,NA
2021-04-03T12:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T13:00:00Z,1.944009318,NA,NA,NA,NA,NA
2021-04-03T13:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T13:30:00Z,1.952105141,NA,NA,NA,NA,NA
2021-04-03T13:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T14:00:00Z,1.952073777,NA,NA,NA,NA,NA
2021-04-03T14:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T14:30:00Z,1.936038432,NA,NA,NA,NA,NA
2021-04-03T14:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T15:00:00Z,1.960122749,NA,NA,NA,NA,NA
2021-04-03T15:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T15:30:00Z,1.968187661,NA,NA,NA,NA,NA
2021-04-03T15:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T16:00:00Z,1.960122749,NA,NA,NA,NA,NA
2021-04-03T16:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T16:30:00Z,1.960154242,NA,NA,NA,NA,NA
2021-04-03T16:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T17:00:00Z,1.952073777,NA,NA,NA,NA,NA
2021-04-03T17:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T17:30:00Z,1.960154242,NA,NA,NA,NA,NA
2021-04-03T17:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T18:00:00Z,1.952105141,NA,NA,NA,NA,NA
2021-04-03T18:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T18:30:00Z,1.936053985,NA,NA,NA,NA,NA
2021-04-03T18:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T19:00:00Z,1.944071786,NA,NA,NA,NA,NA
2021-04-03T19:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T19:30:00Z,1.952152188,NA,NA,NA,NA,NA
2021-04-03T19:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T20:00:00Z,1.952120823,NA,NA,NA,NA,NA
2021-04-03T20:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T20:30:00Z,1.936069538,NA,NA,NA,NA,NA
2021-04-03T20:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T21:00:00Z,1.960154242,NA,NA,NA,NA,NA
2021-04-03T21:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T21:30:00Z,1.952136505,NA,NA,NA,NA,NA
2021-04-03T21:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T22:00:00Z,1.944087404,NA,NA,NA,NA,NA
2021-04-03T22:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T22:30:00Z,1.928036054,NA,NA,NA,NA,NA
2021-04-03T22:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T23:00:00Z,1.936053985,NA,NA,NA,NA,NA
2021-04-03T23:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-03T23:30:00Z,1.928051543,NA,NA,NA,NA,NA
2021-04-03T23:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T00:00:00Z,1.936069538,NA,NA,NA,NA,NA
2021-04-04T00:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T00:30:00Z,1.928020566,NA,NA,NA,NA,NA
2021-04-04T00:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T01:00:00Z,1.952073777,NA,NA,NA,NA,NA
2021-04-04T01:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T01:30:00Z,1.927989589,NA,NA,NA,NA,NA
2021-04-04T01:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T02:00:00Z,1.936007326,NA,NA,NA,NA,NA
2021-04-04T02:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T02:30:00Z,1.944103021,NA,NA,NA,NA,NA
2021-04-04T02:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T03:00:00Z,1.944103021,NA,NA,NA,NA,NA
2021-04-04T03:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T03:30:00Z,1.928098012,NA,NA,NA,NA,NA
2021-04-04T03:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T04:00:00Z,1.944181114,NA,NA,NA,NA,NA
2021-04-04T04:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T04:30:00Z,1.920125973,NA,NA,NA,NA,NA
2021-04-04T04:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T05:00:00Z,1.944212353,NA,NA,NA,NA,NA
2021-04-04T05:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T05:30:00Z,1.920172253,NA,NA,NA,NA,NA
2021-04-04T05:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T06:00:00Z,1.93624064,NA,NA,NA,NA,NA
2021-04-04T06:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T06:30:00Z,1.944321697,NA,NA,NA,NA,NA
2021-04-04T06:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T07:00:00Z,1.92823743,NA,NA,NA,NA,NA
2021-04-04T07:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T07:30:00Z,1.920233963,NA,NA,NA,NA,NA
2021-04-04T07:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T08:00:00Z,1.944306076,NA,NA,NA,NA,NA
2021-04-04T08:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T08:30:00Z,1.93628731,NA,NA,NA,NA,NA
2021-04-04T08:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T09:00:00Z,1.944306076,NA,NA,NA,NA,NA
2021-04-04T09:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T09:30:00Z,1.944321697,NA,NA,NA,NA,NA
2021-04-04T09:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T10:00:00Z,1.936256196,NA,NA,NA,NA,NA
2021-04-04T10:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T10:30:00Z,1.928268415,NA,NA,NA,NA,NA
2021-04-04T10:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T11:00:00Z,1.944306076,NA,NA,NA,NA,NA
2021-04-04T11:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T11:30:00Z,1.936302867,NA,NA,NA,NA,NA
2021-04-04T11:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T12:00:00Z,1.952340398,NA,NA,NA,NA,NA
2021-04-04T12:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T12:30:00Z,1.928252923,NA,NA,NA,NA,NA
2021-04-04T12:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T13:00:00Z,1.936271753,NA,NA,NA,NA,NA
2021-04-04T13:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T13:30:00Z,1.936271753,NA,NA,NA,NA,NA
2021-04-04T13:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T14:00:00Z,1.960358971,NA,NA,NA,NA,NA
2021-04-04T14:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T14:30:00Z,1.936271753,NA,NA,NA,NA,NA
2021-04-04T14:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T15:00:00Z,1.936271753,NA,NA,NA,NA,NA
2021-04-04T15:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T15:30:00Z,1.93628731,NA,NA,NA,NA,NA
2021-04-04T15:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T16:00:00Z,1.912153422,NA,NA,NA,NA,NA
2021-04-04T16:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T16:30:00Z,1.93628731,NA,NA,NA,NA,NA
2021-04-04T16:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T17:00:00Z,1.952340398,NA,NA,NA,NA,NA
2021-04-04T17:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T17:30:00Z,1.93628731,NA,NA,NA,NA,NA
2021-04-04T17:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T18:00:00Z,1.912153422,NA,NA,NA,NA,NA
2021-04-04T18:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T18:30:00Z,1.92823743,NA,NA,NA,NA,NA
2021-04-04T18:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T19:00:00Z,1.936256196,NA,NA,NA,NA,NA
2021-04-04T19:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T19:30:00Z,1.944306076,NA,NA,NA,NA,NA
2021-04-04T19:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T20:00:00Z,1.936225084,NA,NA,NA,NA,NA
2021-04-04T20:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T20:30:00Z,1.928221938,NA,NA,NA,NA,NA
2021-04-04T20:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T21:00:00Z,1.944274834,NA,NA,NA,NA,NA
2021-04-04T21:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T21:30:00Z,1.936256196,NA,NA,NA,NA,NA
2021-04-04T21:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T22:00:00Z,1.93624064,NA,NA,NA,NA,NA
2021-04-04T22:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T22:30:00Z,1.936256196,NA,NA,NA,NA,NA
2021-04-04T22:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T23:00:00Z,1.928206447,NA,NA,NA,NA,NA
2021-04-04T23:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-04T23:30:00Z,1.92823743,NA,NA,NA,NA,NA
2021-04-04T23:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T00:00:00Z,1.896084906,NA,NA,NA,NA,NA
2021-04-05T00:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T00:30:00Z,1.936271753,NA,NA,NA,NA,NA
2021-04-05T00:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T01:00:00Z,1.920203108,NA,NA,NA,NA,NA
2021-04-05T01:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T01:30:00Z,1.912184148,NA,NA,NA,NA,NA
2021-04-05T01:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T02:00:00Z,1.93628731,NA,NA,NA,NA,NA
2021-04-05T02:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T02:30:00Z,1.936318424,NA,NA,NA,NA,NA
2021-04-05T02:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T03:00:00Z,1.920203108,NA,NA,NA,NA,NA
2021-04-05T03:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T03:30:00Z,1.92018768,NA,NA,NA,NA,NA
2021-04-05T03:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T04:00:00Z,1.936225084,NA,NA,NA,NA,NA
2021-04-05T04:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T04:30:00Z,1.928206447,NA,NA,NA,NA,NA
2021-04-05T04:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T05:00:00Z,1.944274834,NA,NA,NA,NA,NA
2021-04-05T05:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T05:30:00Z,1.912168785,NA,NA,NA,NA,NA
2021-04-05T05:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T06:00:00Z,1.928221938,NA,NA,NA,NA,NA
2021-04-05T06:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T06:30:00Z,1.936302867,NA,NA,NA,NA,NA
2021-04-05T06:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T07:00:00Z,1.920218535,NA,NA,NA,NA,NA
2021-04-05T07:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T07:30:00Z,1.928299401,NA,NA,NA,NA,NA
2021-04-05T07:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T08:00:00Z,1.95237177,NA,NA,NA,NA,NA
2021-04-05T08:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T08:30:00Z,1.936333981,NA,NA,NA,NA,NA
2021-04-05T08:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T09:00:00Z,1.928268415,NA,NA,NA,NA,NA
2021-04-05T09:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T09:30:00Z,1.928283908,NA,NA,NA,NA,NA
2021-04-05T09:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T10:00:00Z,1.928252923,NA,NA,NA,NA,NA
2021-04-05T10:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T10:30:00Z,1.944337318,NA,NA,NA,NA,NA
2021-04-05T10:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T11:00:00Z,1.952340398,NA,NA,0,NA,NA
2021-04-05T11:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T11:30:00Z,1.936302867,NA,NA,NA,NA,NA
2021-04-05T11:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T12:00:00Z,1.960390471,NA,NA,NA,NA,NA
2021-04-05T12:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T12:30:00Z,1.936318424,NA,NA,NA,NA,NA
2021-04-05T12:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T13:00:00Z,1.936271753,NA,NA,NA,NA,NA
2021-04-05T13:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T13:30:00Z,1.928252923,NA,NA,NA,NA,NA
2021-04-05T13:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T14:00:00Z,1.968409043,NA,NA,NA,NA,NA
2021-04-05T14:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T14:30:00Z,1.93628731,NA,NA,NA,NA,NA
2021-04-05T14:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T15:00:00Z,1.944274834,NA,NA,NA,NA,NA
2021-04-05T15:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T15:30:00Z,1.936256196,NA,NA,NA,NA,NA
2021-04-05T15:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T16:00:00Z,1.93624064,NA,NA,NA,NA,NA
2021-04-05T16:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T16:30:00Z,1.936271753,NA,NA,NA,NA,NA
2021-04-05T16:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T17:00:00Z,1.952293342,NA,NA,NA,NA,NA
2021-04-05T17:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T17:30:00Z,1.944290454,NA,NA,NA,NA,NA
2021-04-05T17:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T18:00:00Z,1.944259213,NA,NA,NA,NA,NA
2021-04-05T18:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T18:30:00Z,1.952309027,NA,NA,NA,NA,NA
2021-04-05T18:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T19:00:00Z,1.952324713,NA,NA,NA,NA,NA
2021-04-05T19:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T19:30:00Z,1.93624064,NA,NA,NA,NA,NA
2021-04-05T19:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T20:00:00Z,1.920156826,NA,NA,NA,NA,NA
2021-04-05T20:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T20:30:00Z,1.928206447,NA,NA,NA,NA,NA
2021-04-05T20:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T21:00:00Z,1.936100645,NA,NA,NA,NA,NA
2021-04-05T21:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T21:30:00Z,1.92006427,NA,NA,NA,NA,NA
2021-04-05T21:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T22:00:00Z,1.944165495,NA,NA,NA,NA,NA
2021-04-05T22:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T22:30:00Z,1.928113502,NA,NA,NA,NA,NA
2021-04-05T22:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T23:00:00Z,1.944181114,NA,NA,NA,NA,NA
2021-04-05T23:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-05T23:30:00Z,1.928098012,NA,NA,NA,NA,NA
2021-04-05T23:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T00:00:00Z,1.960185736,NA,NA,NA,NA,NA
2021-04-06T00:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T00:30:00Z,1.944134258,NA,NA,NA,NA,NA
2021-04-06T00:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T01:00:00Z,1.920002571,NA,NA,NA,NA,NA
2021-04-06T01:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T01:30:00Z,1.936131753,NA,NA,NA,NA,NA
2021-04-06T01:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T02:00:00Z,1.952230604,NA,NA,NA,NA,NA
2021-04-06T02:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T02:30:00Z,1.920110547,NA,NA,NA,NA,NA
2021-04-06T02:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T03:00:00Z,1.944212353,NA,NA,NA,NA,NA
2021-04-06T03:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T03:30:00Z,1.928206447,NA,NA,NA,NA,NA
2021-04-06T03:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T04:00:00Z,1.92823743,NA,NA,NA,NA,NA
2021-04-06T04:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T04:30:00Z,1.944337318,NA,NA,NA,NA,NA
2021-04-06T04:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T05:00:00Z,1.928283908,NA,NA,NA,NA,NA
2021-04-06T05:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T05:30:00Z,1.928330387,NA,NA,NA,NA,NA
2021-04-06T05:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T06:00:00Z,1.912214875,NA,NA,NA,NA,NA
2021-04-06T06:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T06:30:00Z,1.936365097,NA,NA,NA,NA,NA
2021-04-06T06:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T07:00:00Z,1.960437724,NA,NA,NA,NA,NA
2021-04-06T07:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T07:30:00Z,1.928283908,NA,NA,NA,NA,NA
2021-04-06T07:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T08:00:00Z,1.928252923,NA,NA,NA,NA,NA
2021-04-06T08:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T08:30:00Z,1.928252923,NA,NA,NA,NA,NA
2021-04-06T08:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T09:00:00Z,1.936271753,NA,NA,NA,NA,NA
2021-04-06T09:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T09:30:00Z,1.95237177,NA,NA,NA,NA,NA
2021-04-06T09:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T10:00:00Z,1.960390471,NA,NA,NA,NA,NA
2021-04-06T10:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T10:30:00Z,1.936318424,NA,NA,NA,NA,NA
2021-04-06T10:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T11:00:00Z,1.944306076,NA,NA,NA,NA,NA
2021-04-06T11:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T11:30:00Z,1.928252923,NA,NA,NA,NA,NA
2021-04-06T11:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T12:00:00Z,1.944259213,NA,NA,NA,NA,NA
2021-04-06T12:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T12:30:00Z,1.952261973,NA,NA,NA,NA,NA
2021-04-06T12:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T13:00:00Z,1.936100645,NA,NA,NA,NA,NA
2021-04-06T13:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T13:30:00Z,1.952183553,NA,NA,NA,NA,NA
2021-04-06T13:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T14:00:00Z,1.944087404,NA,NA,NA,NA,NA
2021-04-06T14:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T14:30:00Z,1.928051543,NA,NA,NA,NA,NA
2021-04-06T14:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T15:00:00Z,1.952152188,NA,NA,NA,NA,NA
2021-04-06T15:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T15:30:00Z,1.936100645,NA,NA,NA,NA,NA
2021-04-06T15:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T16:00:00Z,1.911953728,NA,NA,NA,NA,NA
2021-04-06T16:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T16:30:00Z,1.936100645,NA,NA,NA,NA,NA
2021-04-06T16:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T17:00:00Z,1.927958613,NA,NA,NA,NA,NA
2021-04-06T17:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T17:30:00Z,1.936007326,NA,NA,NA,NA,NA
2021-04-06T17:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T18:00:00Z,1.951979693,NA,NA,NA,NA,NA
2021-04-06T18:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T18:30:00Z,1.943946855,NA,NA,NA,NA,NA
2021-04-06T18:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T19:00:00Z,1.959933812,NA,NA,NA,NA,NA
2021-04-06T19:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T19:30:00Z,1.943931239,NA,NA,NA,NA,NA
2021-04-06T19:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T20:00:00Z,1.951916975,NA,NA,NA,NA,NA
2021-04-06T20:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T20:30:00Z,1.935882915,NA,NA,NA,NA,NA
2021-04-06T20:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T21:00:00Z,1.96795052,NA,NA,NA,NA,NA
2021-04-06T21:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T21:30:00Z,1.951932654,NA,NA,NA,NA,NA
2021-04-06T21:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T22:00:00Z,1.927788265,NA,NA,NA,NA,NA
2021-04-06T22:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T22:30:00Z,1.92783472,NA,NA,NA,NA,NA
2021-04-06T22:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T23:00:00Z,1.94390001,NA,NA,NA,NA,NA
2021-04-06T23:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-06T23:30:00Z,1.943946855,NA,NA,NA,NA,NA
2021-04-06T23:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T00:00:00Z,1.935882915,NA,NA,NA,NA,NA
2021-04-07T00:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T00:30:00Z,1.911846217,NA,NA,NA,NA,NA
2021-04-07T00:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T01:00:00Z,1.951979693,NA,NA,NA,NA,NA
2021-04-07T01:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T01:30:00Z,1.935976222,NA,NA,NA,NA,NA
2021-04-07T01:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T02:00:00Z,1.911846217,NA,NA,NA,NA,NA
2021-04-07T02:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T02:30:00Z,1.927927638,NA,NA,NA,NA,NA
2021-04-07T02:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T03:00:00Z,1.919863762,NA,NA,NA,NA,NA
2021-04-07T03:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T03:30:00Z,1.952073777,NA,NA,NA,NA,NA
2021-04-07T03:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T04:00:00Z,1.919879184,NA,NA,0,NA,NA
2021-04-07T04:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T04:30:00Z,1.919956299,NA,NA,NA,NA,NA
2021-04-07T04:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T05:00:00Z,1.944009318,NA,NA,NA,NA,NA
2021-04-07T05:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T05:30:00Z,1.944071786,NA,NA,0,NA,NA
2021-04-07T05:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T06:00:00Z,1.944024935,NA,NA,0,NA,NA
2021-04-07T06:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T06:30:00Z,1.928036054,NA,NA,0,NA,NA
2021-04-07T06:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T07:00:00Z,1.944071786,NA,NA,NA,NA,NA
2021-04-07T07:15:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T07:30:00Z,1.936147308,NA,NA,NA,NA,NA
2021-04-07T07:45:00Z,NA,NA,NA,NA,NA,NA
2021-04-07T08:00:00Z,1.936100645,NA,NA,NA,NA,NA
2021-04-07T08:15:00Z,NA,NA,NA,NA,NA,NA
