datetime,forest,shrub,tundra,nellie,gage
2022-01-01T09:00:00Z,18.60360324,6.463927116,NA,NA,NA
2022-01-01T09:15:00Z,18.60970311,6.495849874,NA,NA,NA
2022-01-01T09:30:00Z,18.59301334,6.479239171,NA,NA,NA
2022-01-01T09:45:00Z,18.51434641,6.49486024,NA,NA,NA
2022-01-01T10:00:00Z,18.64083606,6.4789794,NA,NA,NA
2022-01-01T10:15:00Z,18.60820595,6.487258031,NA,NA,NA
2022-01-01T10:30:00Z,18.62684357,6.495485237,NA,NA,NA
2022-01-01T10:45:00Z,18.52805355,6.479602884,NA,NA,NA
2022-01-01T11:00:00Z,18.57572686,6.455700263,NA,NA,NA
2022-01-01T11:15:00Z,18.49765863,6.463771603,NA,NA,NA
2022-01-01T11:30:00Z,18.57572686,6.471635471,NA,NA,NA
2022-01-01T11:45:00Z,18.52671209,6.47147978,NA,NA,NA
2022-01-01T12:00:00Z,18.46443484,6.455130827,NA,NA,NA
2022-01-01T12:15:00Z,18.46190974,6.438318821,NA,NA,NA
2022-01-01T12:30:00Z,18.51747577,6.462165066,NA,NA,NA
2022-01-01T12:45:00Z,18.41438397,6.446388339,NA,NA,NA
2022-01-01T13:00:00Z,18.52462577,6.470753318,NA,NA,NA
2022-01-01T13:15:00Z,18.41946511,6.446853551,NA,NA,NA
2022-01-01T13:30:00Z,18.39711052,6.446801857,NA,NA,NA
2022-01-01T13:45:00Z,18.45923686,6.446750164,NA,NA,NA
2022-01-01T14:00:00Z,18.40263814,6.446801857,NA,NA,NA
2022-01-01T14:15:00Z,18.39607465,6.438938337,NA,NA,NA
2022-01-01T14:30:00Z,18.41008895,6.431126008,NA,NA,NA
2022-01-01T14:45:00Z,18.41783554,6.431177579,NA,NA,NA
2022-01-01T15:00:00Z,18.32338605,6.447215428,NA,NA,NA
2022-01-01T15:15:00Z,18.35319854,6.423055642,NA,NA,NA
2022-01-01T15:30:00Z,18.31999678,6.406812551,NA,NA,NA
2022-01-01T15:45:00Z,18.25786214,6.414831089,NA,NA,NA
2022-01-01T16:00:00Z,18.34427073,6.390826718,NA,NA,NA
2022-01-01T16:15:00Z,18.27100925,6.422901131,NA,NA,NA
2022-01-01T16:30:00Z,18.27306653,6.414728216,NA,NA,NA
2022-01-01T16:45:00Z,18.28738701,6.39051926,NA,NA,NA
2022-01-01T17:00:00Z,18.35917396,6.39051926,NA,NA,NA
2022-01-01T17:15:00Z,18.2732135,6.382603397,NA,NA,NA
2022-01-01T17:30:00Z,18.24703054,6.382654575,NA,NA,NA
2022-01-01T17:45:00Z,18.3509847,6.390724229,NA,NA,NA
2022-01-01T18:00:00Z,18.20887119,6.390621743,NA,NA,NA
2022-01-01T18:15:00Z,18.21500949,6.374482825,NA,NA,NA
2022-01-01T18:30:00Z,18.23840197,6.382193999,NA,NA,NA
2022-01-01T18:45:00Z,18.19190774,6.397562833,NA,NA,NA
2022-01-01T19:00:00Z,18.1976085,6.381426521,NA,NA,NA
2022-01-01T19:15:00Z,18.17260761,6.389648289,NA,NA,NA
2022-01-01T19:30:00Z,18.18956713,6.381989321,NA,NA,NA
2022-01-01T19:45:00Z,18.17143868,6.374227275,NA,NA,NA
2022-01-01T20:00:00Z,18.19482858,6.374482825,NA,NA,NA
2022-01-01T20:15:00Z,18.14073544,6.374636165,NA,NA,NA
2022-01-01T20:30:00Z,18.13869347,6.366668805,NA,NA,NA
2022-01-01T20:45:00Z,18.19424345,6.334696496,NA,NA,NA
2022-01-01T21:00:00Z,18.06676744,6.374840629,NA,NA,NA
2022-01-01T21:15:00Z,18.16924734,6.366821962,NA,NA,NA
2022-01-01T21:30:00Z,18.11999067,6.374789512,NA,NA,NA
2022-01-01T21:45:00Z,18.08943416,6.382705754,NA,NA,NA
2022-01-01T22:00:00Z,18.12759253,6.366566705,NA,NA,NA
2022-01-01T22:15:00Z,18.10231182,6.358548359,NA,NA,NA
2022-01-01T22:30:00Z,18.14367021,6.350580934,NA,NA,NA
2022-01-01T22:45:00Z,18.03728026,6.334340948,NA,NA,NA
2022-01-01T23:00:00Z,18.1170778,6.358089526,NA,NA,NA
2022-01-01T23:15:00Z,18.03040168,6.358140504,NA,NA,NA
2022-01-01T23:30:00Z,18.05263073,6.350326336,NA,NA,NA
2022-01-01T23:45:00Z,18.00382581,6.326424247,NA,NA,NA
2022-01-02T00:00:00Z,18.00628612,6.326627162,NA,NA,NA
2022-01-02T00:15:00Z,18.06081358,6.334747292,NA,NA,NA
2022-01-02T00:30:00Z,18.02004549,6.318760625,NA,NA,NA
2022-01-02T00:45:00Z,17.96580468,6.334747292,NA,NA,NA
2022-01-02T01:00:00Z,18.0364104,6.286584877,NA,NA,NA
2022-01-02T01:15:00Z,18.03554062,6.302723161,NA,NA,NA
2022-01-02T01:30:00Z,17.9405358,6.318760625,NA,NA,NA
2022-01-02T01:45:00Z,17.99492059,6.334798088,NA,NA,NA
2022-01-02T02:00:00Z,17.98616078,6.302723161,NA,NA,NA
2022-01-02T02:15:00Z,17.95588992,6.334594907,NA,NA,NA
2022-01-02T02:30:00Z,17.962195,6.310235892,NA,NA,NA
2022-01-02T02:45:00Z,17.94597722,6.301864101,NA,NA,NA
2022-01-02T03:00:00Z,17.86675883,6.309578212,NA,NA,NA
2022-01-02T03:15:00Z,17.97826856,6.33337609,NA,NA,NA
2022-01-02T03:30:00Z,17.96104021,6.309224134,NA,NA,NA
2022-01-02T03:45:00Z,17.94640991,6.292887834,NA,NA,NA
2022-01-02T04:00:00Z,18.00136618,6.308617234,NA,NA,NA
2022-01-02T04:15:00Z,17.96031854,6.26032031,NA,NA,NA
2022-01-02T04:30:00Z,17.85714286,6.316329475,NA,NA,NA
2022-01-02T04:45:00Z,17.91970686,6.276200935,NA,NA,NA
2022-01-02T05:00:00Z,17.89488063,6.284317262,NA,NA,NA
2022-01-02T05:15:00Z,17.75181215,6.276502794,NA,NA,NA
2022-01-02T05:30:00Z,17.86216483,6.260671599,NA,NA,NA
2022-01-02T05:45:00Z,17.8050603,6.276854999,NA,NA,NA
2022-01-02T06:00:00Z,17.75010044,6.269039602,NA,NA,NA
2022-01-02T06:15:00Z,17.8039159,6.261123314,NA,NA,NA
2022-01-02T06:30:00Z,17.75428392,6.244739268,NA,NA,NA
2022-01-02T06:45:00Z,17.72371571,6.26032031,NA,NA,NA
2022-01-02T07:00:00Z,17.68240757,6.252254419,NA,NA,NA
2022-01-02T07:15:00Z,17.59994859,6.284367636,NA,NA,NA
2022-01-02T07:30:00Z,17.72101056,6.276402171,NA,NA,NA
2022-01-02T07:45:00Z,17.63080531,6.260420675,NA,NA,NA
2022-01-02T08:00:00Z,17.70252687,6.260521042,NA,NA,NA
2022-01-02T08:15:00Z,17.60713282,6.236572931,NA,NA,NA
2022-01-02T08:30:00Z,17.6454525,6.220590475,NA,NA,NA
2022-01-02T08:45:00Z,17.66023916,6.196541801,NA,NA,NA
2022-01-02T09:00:00Z,17.51652464,6.252605252,NA,NA,NA
2022-01-02T09:15:00Z,17.5552718,6.236572931,NA,NA,NA
2022-01-02T09:30:00Z,17.56302049,6.252655374,NA,NA,NA
2022-01-02T09:45:00Z,17.56443102,6.236622925,NA,NA,NA
2022-01-02T10:00:00Z,17.57034563,6.236472946,NA,NA,NA
2022-01-02T10:15:00Z,17.63430499,6.244488978,NA,NA,NA
2022-01-02T10:30:00Z,17.54865032,6.220440882,NA,NA,NA
2022-01-02T10:45:00Z,17.56330258,6.236572931,NA,NA,NA
2022-01-02T11:00:00Z,17.57119224,6.244539034,NA,NA,NA
2022-01-02T11:15:00Z,17.58894868,6.228307135,NA,NA,NA
2022-01-02T11:30:00Z,17.69982573,6.212175865,NA,NA,NA
2022-01-02T11:45:00Z,17.67559146,6.244338813,NA,NA,NA
2022-01-02T12:00:00Z,17.66997309,6.220490745,NA,NA,NA
2022-01-02T12:15:00Z,17.70039432,6.22865663,NA,NA,NA
2022-01-02T12:30:00Z,17.73194883,6.220789944,NA,NA,NA
2022-01-02T12:45:00Z,17.69378429,6.244889452,NA,NA,NA
2022-01-02T13:00:00Z,17.81268572,6.19688953,NA,NA,NA
2022-01-02T13:15:00Z,17.84423636,6.220989426,NA,NA,NA
2022-01-02T13:30:00Z,17.78987864,6.220989426,NA,NA,NA
2022-01-02T13:45:00Z,17.86029778,6.220640341,NA,NA,NA
2022-01-02T14:00:00Z,17.68404822,6.21242485,NA,NA,NA
2022-01-02T14:15:00Z,17.83763814,6.204558025,NA,NA,NA
2022-01-02T14:30:00Z,17.90002008,6.20470724,NA,NA,NA
2022-01-02T14:45:00Z,17.82702963,6.204806721,NA,NA,NA
2022-01-02T15:00:00Z,17.5958496,6.212972687,NA,NA,NA
2022-01-02T15:15:00Z,17.77110369,6.237022904,NA,NA,NA
2022-01-02T15:30:00Z,17.8106832,6.212972687,NA,NA,NA
2022-01-02T15:45:00Z,17.74744027,6.204856463,NA,NA,NA
2022-01-02T16:00:00Z,17.75347482,6.204657501,NA,NA,NA
2022-01-02T16:15:00Z,17.72853186,6.196641148,NA,NA,NA
2022-01-02T16:30:00Z,17.70615018,6.212723658,NA,NA,NA
2022-01-02T16:45:00Z,17.75233446,6.188724017,NA,NA,NA
2022-01-02T17:00:00Z,17.79119432,6.17264157,NA,NA,NA
2022-01-02T17:15:00Z,17.6882437,6.196591474,NA,NA,NA
2022-01-02T17:30:00Z,17.76682349,6.196293446,NA,NA,NA
2022-01-02T17:45:00Z,17.70188579,6.172097311,NA,NA,NA
2022-01-02T18:00:00Z,17.55118426,6.172047837,NA,NA,NA
2022-01-02T18:15:00Z,17.67780159,6.204209885,NA,NA,NA
2022-01-02T18:30:00Z,17.63681173,6.188277543,NA,NA,NA
2022-01-02T18:45:00Z,17.61357707,6.212474649,NA,NA,NA
2022-01-02T19:00:00Z,17.60357048,6.196541801,NA,NA,NA
2022-01-02T19:15:00Z,17.65891012,6.188575185,NA,NA,NA
2022-01-02T19:30:00Z,17.53231115,6.188624795,NA,NA,NA
2022-01-02T19:45:00Z,17.66679509,6.172592088,NA,NA,NA
2022-01-02T20:00:00Z,17.61778634,6.196690823,NA,NA,NA
2022-01-02T20:15:00Z,17.60328787,6.180707535,NA,NA,NA
2022-01-02T20:30:00Z,17.6574928,6.172592088,NA,NA,NA
2022-01-02T20:45:00Z,17.672694,6.180608441,NA,NA,NA
2022-01-02T21:00:00Z,17.6584849,6.164427486,NA,NA,NA
2022-01-02T21:15:00Z,17.60017977,6.172394167,NA,NA,2.48
2022-01-02T21:30:00Z,17.50302952,6.164427486,NA,NA,2.48
2022-01-02T21:45:00Z,17.54414125,6.196541801,NA,NA,2.48
2022-01-02T22:00:00Z,17.51781473,6.156510028,NA,NA,2.48
2022-01-02T22:15:00Z,17.50922805,6.180608441,NA,NA,2.48
2022-01-02T22:30:00Z,17.39137414,6.188525576,NA,NA,2.56
2022-01-02T22:45:00Z,17.49360039,6.164229832,NA,NA,2.48
2022-01-02T23:00:00Z,17.46080146,6.16413101,NA,NA,2.56
2022-01-02T23:15:00Z,17.46332381,6.156065889,NA,NA,2.48
2022-01-02T23:30:00Z,17.44531288,6.14809946,NA,NA,2.56
2022-01-02T23:45:00Z,17.46080146,6.148198025,NA,NA,2.48
2022-01-03T00:00:00Z,17.33449967,6.180360721,NA,NA,2.48
2022-01-03T00:15:00Z,17.43672867,6.156460676,NA,NA,NA
2022-01-03T00:30:00Z,17.46826505,6.164526317,NA,NA,NA
2022-01-03T00:45:00Z,17.36632185,6.156510028,NA,NA,NA
2022-01-03T01:00:00Z,17.50866607,6.172592088,NA,NA,NA
2022-01-03T01:15:00Z,17.39535108,6.140526674,NA,NA,NA
2022-01-03T01:30:00Z,17.30889599,6.124395777,NA,NA,NA
2022-01-03T01:45:00Z,17.40281622,6.140379004,NA,NA,NA
2022-01-03T02:00:00Z,17.36172398,6.164180421,NA,NA,NA
2022-01-03T02:15:00Z,17.33988092,6.172146785,NA,NA,NA
2022-01-03T02:30:00Z,17.41028089,6.148198025,NA,NA,NA
2022-01-03T02:45:00Z,17.37749109,6.156312625,NA,NA,NA
2022-01-03T03:00:00Z,17.24373119,6.148395165,NA,NA,NA
2022-01-03T03:15:00Z,17.37002567,6.140428227,NA,NA,NA
2022-01-03T03:30:00Z,17.3453997,6.164526317,NA,NA,NA
2022-01-03T03:45:00Z,17.20361083,6.148444452,NA,NA,NA
2022-01-03T04:00:00Z,17.36974696,6.116330522,NA,NA,NA
2022-01-03T04:15:00Z,17.29670753,6.132412002,NA,NA,NA
2022-01-03T04:30:00Z,17.21896815,6.124346683,NA,NA,NA
2022-01-03T04:45:00Z,17.25673301,6.116330522,NA,NA,NA
2022-01-03T05:00:00Z,17.23183558,6.132362843,NA,NA,NA
2022-01-03T05:15:00Z,17.14592895,6.132362843,NA,NA,NA
2022-01-03T05:30:00Z,17.15175047,6.108020585,NA,NA,NA
2022-01-03T05:45:00Z,17.23114441,6.115595168,NA,NA,NA
2022-01-03T06:00:00Z,17.10553764,6.123561284,NA,NA,NA
2022-01-03T06:15:00Z,17.18301272,6.131674709,NA,NA,NA
2022-01-03T06:30:00Z,17.23944295,6.123855785,NA,NA,NA
2022-01-03T06:45:00Z,17.16917251,6.13206791,NA,NA,NA
2022-01-03T07:00:00Z,17.23888978,6.092135534,NA,NA,NA
2022-01-03T07:15:00Z,17.22201723,6.108314362,NA,NA,NA
2022-01-03T07:30:00Z,17.20832097,6.124444872,NA,NA,NA
2022-01-03T07:45:00Z,17.2621244,6.148543028,NA,NA,NA
2022-01-03T08:00:00Z,17.22976225,6.076395848,NA,NA,NA
2022-01-03T08:15:00Z,17.10443977,6.100493811,NA,NA,NA
2022-01-03T08:30:00Z,17.17388863,6.108461261,NA,NA,NA
2022-01-03T08:45:00Z,17.15715764,6.108510229,NA,NA,NA
2022-01-03T09:00:00Z,17.1282331,6.124444872,NA,NA,NA
2022-01-03T09:15:00Z,17.17361312,6.100347103,NA,NA,NA
2022-01-03T09:30:00Z,17.1166402,6.092282041,NA,NA,NA
2022-01-03T09:45:00Z,17.08674935,6.108363327,NA,NA,NA
2022-01-03T10:00:00Z,17.17223568,6.116428583,NA,NA,NA
2022-01-03T10:15:00Z,17.12315034,6.100396005,NA,NA,NA
2022-01-03T10:30:00Z,16.94099528,6.092379716,NA,NA,NA
2022-01-03T10:45:00Z,17.01929709,6.076298428,NA,NA,NA
2022-01-03T11:00:00Z,17.05816779,6.116330522,NA,NA,NA
2022-01-03T11:15:00Z,16.90728264,6.076201012,NA,NA,NA
2022-01-03T11:30:00Z,17.04905412,6.108118507,NA,NA,NA
2022-01-03T11:45:00Z,17.01684042,6.084119566,NA,NA,NA
2022-01-03T12:00:00Z,16.876148,6.076152305,NA,NA,NA
2022-01-03T12:15:00Z,16.96954144,6.100249301,NA,NA,NA
2022-01-03T12:30:00Z,16.96179386,6.092282041,NA,NA,NA
2022-01-03T12:45:00Z,16.81211499,6.092233204,NA,NA,NA
2022-01-03T13:00:00Z,16.93787042,6.107971624,NA,NA,NA
2022-01-03T13:15:00Z,16.98530827,6.067601254,NA,NA,NA
2022-01-03T13:30:00Z,16.87587728,6.091598403,NA,NA,NA
2022-01-03T13:45:00Z,16.97728877,6.075665277,NA,NA,NA
2022-01-03T14:00:00Z,16.96070569,6.067747158,NA,NA,NA
2022-01-03T14:15:00Z,16.83604309,6.091940203,NA,NA,NA
2022-01-03T14:30:00Z,16.91408224,6.068038989,NA,NA,NA
2022-01-03T14:45:00Z,16.86555673,6.068087631,NA,NA,NA
2022-01-03T15:00:00Z,16.7717407,6.060168819,NA,NA,NA
2022-01-03T15:15:00Z,16.83374769,6.08426588,NA,NA,NA
2022-01-03T15:30:00Z,16.80072496,6.068233559,NA,NA,NA
2022-01-03T15:45:00Z,16.69888273,6.052152723,NA,NA,NA
2022-01-03T16:00:00Z,16.81662898,6.076201012,NA,NA,NA
2022-01-03T16:15:00Z,16.85645549,6.076152305,NA,NA,NA
2022-01-03T16:30:00Z,16.76291306,6.076054893,NA,NA,NA
2022-01-03T16:45:00Z,16.7761285,6.076054893,NA,NA,NA
2022-01-03T17:00:00Z,16.77545587,6.108118507,NA,NA,NA
2022-01-03T17:15:00Z,16.70650134,6.068136273,NA,NA,NA
2022-01-03T17:30:00Z,16.74378323,6.076152305,NA,NA,NA
2022-01-03T17:45:00Z,16.81541533,6.052104208,NA,NA,NA
2022-01-03T18:00:00Z,16.65811171,6.06012024,NA,NA,NA
2022-01-03T18:15:00Z,16.84762562,6.076152305,NA,NA,NA
2022-01-03T18:30:00Z,16.85483354,6.068087631,NA,NA,NA
2022-01-03T18:45:00Z,16.76985756,6.076006188,NA,NA,NA
2022-01-03T19:00:00Z,16.80712699,6.043700604,NA,NA,NA
2022-01-03T19:15:00Z,16.79068574,6.043700604,NA,NA,NA
2022-01-03T19:30:00Z,16.64982436,6.067747158,NA,NA,NA
2022-01-03T19:45:00Z,16.83933669,6.051861649,NA,NA,NA
2022-01-03T20:00:00Z,16.7588806,6.043942831,NA,NA,NA
2022-01-03T20:15:00Z,16.69781132,6.060071663,NA,NA,NA
2022-01-03T20:30:00Z,16.77518684,6.06012024,NA,NA,NA
2022-01-03T20:45:00Z,16.774514279999998,6.068184915,NA,NA,NA
2022-01-03T21:00:00Z,16.64100343,6.060217398,NA,NA,NA
2022-01-03T21:15:00Z,16.710367,6.068233559,NA,NA,2.56
2022-01-03T21:30:00Z,16.77411078,6.068282203,NA,NA,2.56
2022-01-03T21:45:00Z,16.68150358,6.068282203,NA,NA,2.56
2022-01-03T22:00:00Z,16.70275038,6.060217398,NA,NA,2.56
2022-01-03T22:15:00Z,16.67815963,6.052201238,NA,NA,2.56
2022-01-03T22:30:00Z,16.52136951,6.060217398,NA,NA,2.56
2022-01-03T22:45:00Z,16.71090298,6.060168819,NA,NA,2.56
2022-01-03T23:00:00Z,16.65397105,6.060217398,NA,NA,2.56
2022-01-03T23:15:00Z,16.53687917,6.068184915,NA,NA,2.56
2022-01-03T23:30:00Z,16.57418693,6.060168819,NA,NA,2.56
2022-01-03T23:45:00Z,16.69406246,6.068184915,NA,NA,2.56
2022-01-04T00:00:00Z,16.48113692,6.027959472,NA,NA,2.56
2022-01-04T00:15:00Z,16.57445273,6.083583142,NA,NA,NA
2022-01-04T00:30:00Z,16.61387965,6.027138151,NA,NA,NA
2022-01-04T00:45:00Z,16.43301681,6.035152963,NA,NA,NA
2022-01-04T01:00:00Z,16.52647363,6.051376588,NA,NA,NA
2022-01-04T01:15:00Z,16.66239015,6.043603719,NA,NA,NA
2022-01-04T01:30:00Z,16.40133136,6.0277662,NA,NA,NA
2022-01-04T01:45:00Z,16.56643413,6.027911152,NA,NA,NA
2022-01-04T02:00:00Z,16.56590279,6.036072144,NA,NA,NA
2022-01-04T02:15:00Z,16.35307893,6.020136595,NA,NA,NA
2022-01-04T02:30:00Z,16.5104363,6.036217304,NA,NA,NA
2022-01-04T02:45:00Z,16.48571933,6.044281981,NA,NA,NA
2022-01-04T03:00:00Z,16.28852585,6.028297727,NA,NA,NA
2022-01-04T03:15:00Z,16.57431983,6.03636247,NA,NA,NA
2022-01-04T03:30:00Z,16.57352245,6.044378888,NA,NA,NA
2022-01-04T03:45:00Z,16.32862562,6.028346053,NA,NA,NA
2022-01-04T04:00:00Z,16.47796523,6.012313217,NA,NA,NA
2022-01-04T04:15:00Z,16.40514124,6.03636247,NA,NA,NA
2022-01-04T04:30:00Z,16.33612151,6.004344933,NA,NA,NA
2022-01-04T04:45:00Z,16.42932743,6.028346053,NA,NA,NA
2022-01-04T05:00:00Z,16.43681847,6.028297727,NA,NA,NA
2022-01-04T05:15:00Z,16.28721962,6.012265021,NA,NA,NA
2022-01-04T05:30:00Z,16.42038758,5.996184246,NA,NA,NA
2022-01-04T05:45:00Z,16.38765955,6.020233114,NA,NA,NA
2022-01-04T06:00:00Z,16.32666153,6.020233114,NA,NA,NA
2022-01-04T06:15:00Z,16.412633,6.004152404,NA,NA,NA
2022-01-04T06:30:00Z,16.35545863,6.020184854,NA,NA,NA
2022-01-04T06:45:00Z,16.25344794,6.020184854,NA,NA,NA
2022-01-04T07:00:00Z,16.36282008,6.020184854,NA,NA,NA
2022-01-04T07:15:00Z,16.35401635,6.044330434,NA,NA,NA
2022-01-04T07:30:00Z,16.19718875,6.028346053,NA,NA,NA
2022-01-04T07:45:00Z,16.41867624,5.996328451,NA,NA,NA
2022-01-04T08:00:00Z,16.26570254,5.996376521,NA,NA,NA
2022-01-04T08:15:00Z,16.13278274,6.012409613,NA,NA,NA
2022-01-04T08:30:00Z,16.337983,5.972374761,NA,NA,NA
2022-01-04T08:45:00Z,16.32129544,6.004441202,NA,NA,NA
2022-01-04T09:00:00Z,16.17235546,6.036459252,NA,NA,NA
2022-01-04T09:15:00Z,16.36203303,6.0042968,NA,NA,NA
2022-01-04T09:30:00Z,16.32194966,6.012265021,NA,NA,NA
2022-01-04T09:45:00Z,16.22020349,6.012168629,NA,NA,NA
2022-01-04T10:00:00Z,16.28896887,6.012168629,NA,NA,NA
2022-01-04T10:15:00Z,16.2561221,5.996184246,NA,NA,NA
2022-01-04T10:30:00Z,16.12360091,6.020233114,NA,NA,NA
2022-01-04T10:45:00Z,16.29620129,6.0042968,NA,NA,NA
2022-01-04T11:00:00Z,16.30343302,5.972279006,NA,NA,NA
2022-01-04T11:15:00Z,16.20286857,5.980295488,NA,NA,NA
2022-01-04T11:30:00Z,16.22379865,6.004344933,NA,NA,NA
2022-01-04T11:45:00Z,16.27899521,5.980343429,NA,NA,NA
2022-01-04T12:00:00Z,16.12179127,5.988359975,NA,NA,NA
2022-01-04T12:15:00Z,16.2389189,5.996376521,NA,NA,NA
2022-01-04T12:30:00Z,16.23839828,5.988311969,NA,NA,NA
2022-01-04T12:45:00Z,16.12967877,6.028442706,NA,NA,NA
2022-01-04T13:00:00Z,16.20027094,6.012361415,NA,NA,NA
2022-01-04T13:15:00Z,16.15139832,5.996328451,NA,NA,NA
2022-01-04T13:30:00Z,16.07343274,5.964214712,NA,NA,NA
2022-01-04T13:45:00Z,16.18229325,5.972279006,NA,NA,NA
2022-01-04T14:00:00Z,16.19780396,5.996280382,NA,NA,NA
2022-01-04T14:15:00Z,16.02520422,5.980247547,NA,NA,NA
2022-01-04T14:30:00Z,16.17518576,5.988263965,NA,NA,NA
2022-01-04T14:45:00Z,16.18294178,6.0042968,NA,NA,NA
2022-01-04T15:00:00Z,16.0330923,5.996280382,NA,NA,NA
2022-01-04T15:15:00Z,16.12592973,5.980247547,NA,NA,NA
2022-01-04T15:30:00Z,16.14906832,5.996232314,NA,NA,NA
2022-01-04T15:45:00Z,16.01680241,5.988215961,NA,NA,NA
2022-01-04T16:00:00Z,16.2218482,5.972231129,NA,NA,NA
2022-01-04T16:15:00Z,16.10873799,5.972231129,NA,NA,NA
2022-01-04T16:30:00Z,16.04822484,5.964214712,NA,NA,NA
2022-01-04T16:45:00Z,16.11688145,5.972279006,NA,NA,NA
2022-01-04T17:00:00Z,16.13265159,5.988215961,NA,NA,NA
2022-01-04T17:15:00Z,16.00827268,5.956055055,NA,NA,NA
2022-01-04T17:30:00Z,16.12528351,5.980007856,NA,NA,NA
2022-01-04T17:45:00Z,16.03699489,5.963927856,NA,NA,NA
2022-01-04T18:00:00Z,15.93587174,5.97995992,NA,NA,NA
2022-01-04T18:15:00Z,16.05263791,5.971943888,NA,NA,NA
2022-01-04T18:30:00Z,16.15643533,5.980055792,NA,NA,NA
2022-01-04T18:45:00Z,15.93587174,5.980151668,NA,NA,NA
2022-01-04T19:00:00Z,16.10886709,5.972183254,NA,NA,NA
2022-01-04T19:15:00Z,16.05199468,5.996232314,NA,NA,NA
2022-01-04T19:30:00Z,15.91156855,6.012313217,NA,NA,NA
2022-01-04T19:45:00Z,16.03660931,5.964214712,NA,NA,NA
2022-01-04T20:00:00Z,16.06789386,5.940213078,NA,NA,NA
2022-01-04T20:15:00Z,15.91118592,5.972279006,NA,NA,NA
2022-01-04T20:30:00Z,16.04436644,5.956246042,NA,NA,NA
2022-01-04T20:45:00Z,16.09982049,5.95629379,NA,NA,NA
2022-01-04T21:00:00Z,15.84731429,5.956198294,NA,NA,NA
2022-01-04T21:15:00Z,15.99640962,5.972231129,NA,NA,2.4
2022-01-04T21:30:00Z,15.97999695,5.964214712,NA,NA,2.4
2022-01-04T21:45:00Z,15.86372745,5.940213078,NA,NA,2.4
2022-01-04T22:00:00Z,15.99640962,5.956246042,NA,NA,2.4
2022-01-04T22:15:00Z,15.99589684,5.94822956,NA,NA,2.4
2022-01-04T22:30:00Z,15.8072351,5.95629379,NA,NA,2.4
2022-01-04T22:45:00Z,15.96435269,5.956246042,NA,NA,2.4
2022-01-04T23:00:00Z,15.93127434,5.988311969,NA,NA,2.4
2022-01-04T23:15:00Z,15.87925036,5.964214712,NA,NA,2.4
2022-01-04T23:30:00Z,15.94781299,5.956198294,NA,NA,2.4
2022-01-04T23:45:00Z,16.01955363,5.948038831,NA,NA,2.4
2022-01-05T00:00:00Z,15.84756836,5.955911824,NA,NA,2.4
2022-01-05T00:15:00Z,15.94030999,5.955864081,NA,NA,2.4
2022-01-05T00:30:00Z,15.90787059,5.963832243,NA,NA,2.4
2022-01-05T00:45:00Z,15.7998525,5.955864081,NA,NA,2.4
2022-01-05T01:00:00Z,15.90838055,5.907815631,NA,NA,2.4
2022-01-05T01:15:00Z,15.89184251,5.971991759,NA,NA,NA
2022-01-05T01:30:00Z,15.83191714,5.915973931,NA,NA,NA
2022-01-05T01:45:00Z,15.86830906,5.924037644,NA,NA,NA
2022-01-05T02:00:00Z,15.88408306,5.940165459,NA,NA,NA
2022-01-05T02:15:00Z,15.79972585,5.948181876,NA,NA,NA
2022-01-05T02:30:00Z,15.80444801,5.94822956,NA,NA,NA
2022-01-05T02:45:00Z,15.80394137,5.956246042,NA,NA,NA
2022-01-05T03:00:00Z,15.72006894,5.940213078,NA,NA,NA
2022-01-05T03:15:00Z,15.85291572,5.908147151,NA,NA,NA
2022-01-05T03:30:00Z,15.86042188,5.924180114,NA,NA,NA
2022-01-05T03:45:00Z,15.72871573,5.924132624,NA,NA,NA
2022-01-05T04:00:00Z,15.88510151,5.94822956,NA,NA,NA
2022-01-05T04:15:00Z,15.75686658,5.94822956,NA,NA,NA
2022-01-05T04:30:00Z,15.71280834,5.924180114,NA,NA,NA
2022-01-05T04:45:00Z,15.82925246,5.91621106,NA,NA,NA
2022-01-05T05:00:00Z,15.8295062,5.932196596,NA,NA,NA
2022-01-05T05:15:00Z,15.76905193,5.924180114,NA,NA,NA
2022-01-05T05:30:00Z,15.79731983,5.900130669,NA,NA,NA
2022-01-05T05:45:00Z,15.72468182,5.916116206,NA,NA,NA
2022-01-05T06:00:00Z,15.65694221,5.916116206,NA,NA,NA
2022-01-05T06:15:00Z,15.82136445,5.924085134,NA,NA,NA
2022-01-05T06:30:00Z,15.75686658,5.915973931,NA,NA,NA
2022-01-05T06:45:00Z,15.71432008,5.907957706,NA,NA,NA
2022-01-05T07:00:00Z,15.77428663,5.883909032,NA,NA,NA
2022-01-05T07:15:00Z,15.80546138,5.908005066,NA,NA,NA
2022-01-05T07:30:00Z,15.69778163,5.91606878,NA,NA,NA
2022-01-05T07:45:00Z,15.74998798,5.900083371,NA,NA,NA
2022-01-05T08:00:00Z,15.70139301,5.932149041,NA,NA,NA
2022-01-05T08:15:00Z,15.61760909,5.900130669,NA,NA,NA
2022-01-05T08:30:00Z,15.75812954,5.908099788,NA,NA,NA
2022-01-05T08:45:00Z,15.67772497,5.900083371,NA,NA,NA
2022-01-05T09:00:00Z,15.53029088,5.924132624,NA,NA,NA
2022-01-05T09:15:00Z,15.68687176,5.892066953,NA,NA,NA
2022-01-05T09:30:00Z,15.68649455,5.900083371,NA,NA,NA
